TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,WAPRICE,NOMINAL
EUR,2016-07-19,,,,69.7741,,,1
GBP,2016-07-19,,,,83.6595,,,1
HUF,2016-07-19,,,,22.1062,,,100
INR,2016-07-19,,,,94.0281,,,100
JPY,2016-07-19,,,,59.7486,,,100
KGS,2016-07-19,,,,93.6396,,,100
KRW,2016-07-19,,,,55.5576,,,1000
KZT,2016-07-19,,,,18.6006,,,100
MDL,2016-07-19,,,,31.8202,,,10
NOK,2016-07-19,,,,74.7184,,,10
PLN,2016-07-19,,,,15.8351,,,1
RON,2016-07-19,,,,15.5944,,,1
SEK,2016-07-19,,,,73.7433,,,10
SGD,2016-07-19,,,,46.8319,,,1
TJS,2016-07-19,,,,80.4018,,,10
TMT,2016-07-19,,,,18.7843,,,1
TRY,2016-07-19,,,,21.3849,,,1
UAH,2016-07-19,,,,25.4241,,,10
USD,2016-07-19,,,,63.1154,,,1
UZS,2016-07-19,,,,21.3588,,,1000
XDR,2016-07-19,,,,87.9778,,,1
ZAR,2016-07-19,,,,43.9829,,,10
AMD,2016-07-20,,,,13.2053,,,100
AUD,2016-07-20,,,,47.2355,,,1
AZN,2016-07-20,,,,40.0975,,,1
BGN,2016-07-20,,,,35.6455,,,1
BRL,2016-07-20,,,,19.3604,,,1
BYN,2016-07-20,,,,31.8448,,,1
CAD,2016-07-20,,,,48.4234,,,1
CHF,2016-07-20,,,,64.098,,,1
CNY,2016-07-20,,,,94.1597,,,10
CZK,2016-07-20,,,,25.8015,,,10
DKK,2016-07-20,,,,93.7352,,,10
EUR,2016-07-20,,,,69.6974,,,1
GBP,2016-07-20,,,,83.1519,,,1
HUF,2016-07-20,,,,22.1414,,,100
INR,2016-07-20,,,,93.8106,,,100
JPY,2016-07-20,,,,59.3873,,,100
KGS,2016-07-20,,,,93.7083,,,100
KRW,2016-07-20,,,,55.3286,,,1000
KZT,2016-07-20,,,,18.5973,,,100
MDL,2016-07-20,,,,31.8448,,,10
NOK,2016-07-20,,,,74.486,,,10
PLN,2016-07-20,,,,15.9063,,,1
RON,2016-07-20,,,,15.5968,,,1
SEK,2016-07-20,,,,73.533,,,10
SGD,2016-07-20,,,,46.6172,,,1
TJS,2016-07-20,,,,80.2409,,,10
TMT,2016-07-20,,,,18.7468,,,1
TRY,2016-07-20,,,,21.1196,,,1
UAH,2016-07-20,,,,25.3784,,,10
USD,2016-07-20,,,,62.9891,,,1
UZS,2016-07-20,,,,21.2586,,,1000
XDR,2016-07-20,,,,87.4812,,,1
ZAR,2016-07-20,,,,43.9868,,,10
AMD,2016-07-21,,,,13.3092,,,100
AUD,2016-07-21,,,,47.4115,,,1
AZN,2016-07-21,,,,40.2912,,,1
BGN,2016-07-21,,,,35.6463,,,1
BRL,2016-07-21,,,,19.4989,,,1
BYN,2016-07-21,,,,32.0537,,,1
CAD,2016-07-21,,,,48.548,,,1
CHF,2016-07-21,,,,64.2016,,,1
CNY,2016-07-21,,,,94.9717,,,10
CZK,2016-07-21,,,,25.7955,,,10
DKK,2016-07-21,,,,93.7309,,,10
EUR,2016-07-21,,,,69.6967,,,1
GBP,2016-07-21,,,,83.0716,,,1
HUF,2016-07-21,,,,22.151,,,100
INR,2016-07-21,,,,94.3374,,,100
JPY,2016-07-21,,,,59.5757,,,100
KGS,2016-07-21,,,,94.4633,,,100
KRW,2016-07-21,,,,55.5254,,,1000
KZT,2016-07-21,,,,18.6898,,,100
MDL,2016-07-21,,,,32.078,,,10
NOK,2016-07-21,,,,74.4154,,,10
PLN,2016-07-21,,,,15.9274,,,1
RON,2016-07-21,,,,15.5804,,,1
SEK,2016-07-21,,,,73.4637,,,10
SGD,2016-07-21,,,,46.6792,,,1
TJS,2016-07-21,,,,80.6849,,,10
TMT,2016-07-21,,,,18.8745,,,1
TRY,2016-07-21,,,,20.9377,,,1
UAH,2016-07-21,,,,25.5719,,,10
USD,2016-07-21,,,,63.4183,,,1
UZS,2016-07-21,,,,21.4106,,,1000
XDR,2016-07-21,,,,88.024,,,1
ZAR,2016-07-21,,,,44.3559,,,10
AMD,2016-07-22,,,,13.4043,,,100
AUD,2016-07-22,,,,47.7839,,,1
AZN,2016-07-22,,,,40.312,,,1
BGN,2016-07-22,,,,35.9245,,,1
BRL,2016-07-22,,,,19.5585,,,1
BYN,2016-07-22,,,,32.2313,,,1
CAD,2016-07-22,,,,48.8371,,,1
CHF,2016-07-22,,,,64.4984,,,1
CNY,2016-07-22,,,,95.4537,,,10
CZK,2016-07-22,,,,26.0046,,,10
DKK,2016-07-22,,,,94.469,,,10
EUR,2016-07-22,,,,70.3022,,,1
GBP,2016-07-22,,,,84.1906,,,1
HUF,2016-07-22,,,,22.3444,,,100
INR,2016-07-22,,,,94.8782,,,100
JPY,2016-07-22,,,,59.6875,,,100
KGS,2016-07-22,,,,94.9897,,,100
KRW,2016-07-22,,,,56.0722,,,1000
KZT,2016-07-22,,,,18.6206,,,100
MDL,2016-07-22,,,,32.2721,,,10
NOK,2016-07-22,,,,74.9269,,,10
PLN,2016-07-22,,,,16.0811,,,1
RON,2016-07-22,,,,15.7201,,,1
SEK,2016-07-22,,,,74.1519,,,10
SGD,2016-07-22,,,,46.9866,,,1
TJS,2016-07-22,,,,81.0907,,,10
TMT,2016-07-22,,,,18.9694,,,1
TRY,2016-07-22,,,,20.6939,,,1
UAH,2016-07-22,,,,25.67,,,10
USD,2016-07-22,,,,63.7373,,,1
UZS,2016-07-22,,,,21.5839,,,1000
XDR,2016-07-22,,,,88.3087,,,1
ZAR,2016-07-22,,,,44.6934,,,10
AMD,2016-07-23,,,,13.5629,,,100
AUD,2016-07-23,,,,48.2893,,,1
AZN,2016-07-23,,,,41.1009,,,1
BGN,2016-07-23,,,,36.4609,,,1
BRL,2016-07-23,,,,19.7558,,,1
BYN,2016-07-23,,,,32.5413,,,1
CAD,2016-07-23,,,,49.2209,,,1
CHF,2016-07-23,,,,65.6245,,,1
CNY,2016-07-23,,,,96.8906,,,10
CZK,2016-07-23,,,,26.3902,,,10
DKK,2016-07-23,,,,95.8644,,,10
EUR,2016-07-23,,,,71.2513,,,1
GBP,2016-07-23,,,,85.7794,,,1
HUF,2016-07-23,,,,22.74,,,100
INR,2016-07-23,,,,96.2901,,,100
JPY,2016-07-23,,,,60.9487,,,100
KGS,2016-07-23,,,,96.3297,,,100
KRW,2016-07-23,,,,56.8514,,,1000
KZT,2016-07-23,,,,18.9065,,,100
MDL,2016-07-23,,,,32.7557,,,10
NOK,2016-07-23,,,,75.9808,,,10
PLN,2016-07-23,,,,16.3567,,,1
RON,2016-07-23,,,,15.9857,,,1
SEK,2016-07-23,,,,75.1485,,,10
SGD,2016-07-23,,,,47.6671,,,1
TJS,2016-07-23,,,,82.275,,,10
TMT,2016-07-23,,,,19.2342,,,1
TRY,2016-07-23,,,,21.069,,,1
UAH,2016-07-23,,,,26.0461,,,10
USD,2016-07-23,,,,64.627,,,1
UZS,2016-07-23,,,,21.8852,,,1000
XDR,2016-07-23,,,,89.5821,,,1
ZAR,2016-07-23,,,,45.4665,,,10
AMD,2016-07-26,,,,13.6355,,,100
AUD,2016-07-26,,,,48.5979,,,1
AZN,2016-07-26,,,,40.927,,,1
BGN,2016-07-26,,,,36.4383,,,1
BRL,2016-07-26,,,,19.9265,,,1
BYN,2016-07-26,,,,32.6633,,,1
CAD,2016-07-26,,,,49.3376,,,1
CHF,2016-07-26,,,,65.8068,,,1
CNY,2016-07-26,,,,97.192,,,10
CZK,2016-07-26,,,,26.3789,,,10
DKK,2016-07-26,,,,95.8092,,,10
EUR,2016-07-26,,,,71.209,,,1
GBP,2016-07-26,,,,85.2963,,,1
HUF,2016-07-26,,,,22.7824,,,100
INR,2016-07-26,,,,96.4641,,,100
JPY,2016-07-26,,,,61.0997,,,100
KGS,2016-07-26,,,,96.5487,,,100
KRW,2016-07-26,,,,57.046,,,1000
KZT,2016-07-26,,,,18.8579,,,100
MDL,2016-07-26,,,,32.7292,,,10
NOK,2016-07-26,,,,75.7764,,,10
PLN,2016-07-26,,,,16.3457,,,1
RON,2016-07-26,,,,16.0253,,,1
SEK,2016-07-26,,,,75.0354,,,10
SGD,2016-07-26,,,,47.7025,,,1
TJS,2016-07-26,,,,82.8041,,,10
TMT,2016-07-26,,,,19.321,,,1
TRY,2016-07-26,,,,21.4316,,,1
UAH,2016-07-26,,,,26.1926,,,10
USD,2016-07-26,,,,64.9184,,,1
UZS,2016-07-26,,,,21.9319,,,1000
XDR,2016-07-26,,,,89.9412,,,1
ZAR,2016-07-26,,,,45.3959,,,10
AMD,2016-07-27,,,,13.8053,,,100
AUD,2016-07-27,,,,49.4239,,,1
AZN,2016-07-27,,,,41.3646,,,1
BGN,2016-07-27,,,,36.985,,,1
BRL,2016-07-27,,,,20.0009,,,1
BYN,2016-07-27,,,,32.9528,,,1
CAD,2016-07-27,,,,49.6869,,,1
CHF,2016-07-27,,,,66.7352,,,1
CNY,2016-07-27,,,,98.4674,,,10
CZK,2016-07-27,,,,26.7663,,,10
DKK,2016-07-27,,,,97.2497,,,10
EUR,2016-07-27,,,,72.3478,,,1
GBP,2016-07-27,,,,86.0087,,,1
HUF,2016-07-27,,,,23.1156,,,100
INR,2016-07-27,,,,97.6433,,,100
JPY,2016-07-27,,,,63.1243,,,100
KGS,2016-07-27,,,,97.9258,,,100
KRW,2016-07-27,,,,57.8139,,,1000
KZT,2016-07-27,,,,18.6501,,,100
MDL,2016-07-27,,,,33.2192,,,10
NOK,2016-07-27,,,,76.5576,,,10
PLN,2016-07-27,,,,16.5561,,,1
RON,2016-07-27,,,,16.2299,,,1
SEK,2016-07-27,,,,76.0686,,,10
